MS4644B
!6/25/2026.6:36:28.PM
!CHANNEL.1
!TR.MEASUREMENT
!RF.CORRECTION: FULL.TWO.PORT.CAL.PORT.1.2
!AVERAGING.OFF
!IF.BANDWIDTH: 1KHZ
!NUMBER.OF.TRACES: 4
!TRACE:       ,TRACE.1           ,TRACE.2           ,TRACE.3           ,TRACE.4           
!PARAMETER:   ,S11               ,S12               ,S21               ,S22               
!PORT:        ,PORT1             ,PORT2             ,PORT1             ,PORT2             
!GRAPH:       ,LOGMAG.PHASE      ,LOGMAG.PHASE      ,LOGMAG.PHASE      ,LOGMAG.PHASE      
!SMOOTHING:   ,OFF               ,OFF               ,OFF               ,OFF               
!TIMEDOMAIN:  ,NOT.INSTALLED     ,NOT.INSTALLED     ,NOT.INSTALLED     ,NOT.INSTALLED     
!Reference Plane Port Info
!PORT:        ,PORT1             ,PORT2             
!DISTANCE:    ,0  m              ,0  m              
!TIME:        ,0  s              ,0  s              
!PHASE OFFSET:,0  deg.           ,0  deg.           
!LOSS:        ,0  dB             ,0  dB             
!REF.LOSS:    ,0  dB             ,0  dB             
!REF.FREQ:    ,0  Hz             ,0  Hz             
!Power Info
!POWER:       ,5  dBm            ,5  dBm            
!EFF.POWER:   ,5  dBm            ,5  dBm            
!SOURCE.ATTEN:,0  dB             ,0  dB             
!TEST.ATTEN:  ,0  dB             ,0  dB             
!SWEEPTYPE: FREQ.SWEEP(Linear)
!
!
!
!
!
!
!
!
!
!
!
!
PNT,FREQ1.GHZ,LOGMAG1,PHASE1.DEG,FREQ2.GHZ,LOGMAG2,PHASE2.DEG,FREQ3.GHZ,LOGMAG3,PHASE3.DEG,FREQ4.GHZ,LOGMAG4,PHASE4.DEG
140,22.950000000,-3.719909E+001,58.8056900,22.950000000,-6.967015E+000,162.8970000,22.950000000,-6.994170E+000,163.0223000,22.950000000,-3.163192E+001,103.7168000
141,23.000000000,-3.210351E+001,96.6971400,23.000000000,-6.966256E+000,-74.4377100,23.000000000,-6.983092E+000,-74.3848600,23.000000000,-2.980725E+001,101.6389000
142,23.050000000,-2.769240E+001,89.1224100,23.050000000,-7.012249E+000,48.1170100,23.050000000,-6.980749E+000,48.6704900,23.050000000,-2.915647E+001,94.1251300
143,23.100000000,-3.613013E+001,79.0472000,23.100000000,-7.053469E+000,171.2379000,23.100000000,-6.996549E+000,171.0673000,23.100000000,-2.772206E+001,97.3837700
144,23.150000000,-3.231853E+001,115.3885000,23.150000000,-7.058939E+000,-65.9419100,23.150000000,-7.041101E+000,-65.9622700,23.150000000,-2.839578E+001,89.0871600
145,23.200000000,-2.978653E+001,102.9813000,23.200000000,-7.060667E+000,57.1720200,23.200000000,-6.987525E+000,57.0251700,23.200000000,-3.153077E+001,99.1593900
146,23.250000000,-3.668919E+001,87.2871600,23.250000000,-7.029838E+000,179.6858000,23.250000000,-7.063346E+000,179.4491000,23.250000000,-2.947598E+001,65.3616300
147,23.300000000,-3.831336E+001,162.2491000,23.300000000,-7.041398E+000,-57.4390500,23.300000000,-7.030034E+000,-57.8843800,23.300000000,-2.870683E+001,90.6733800
148,23.350000000,-2.745419E+001,79.4565400,23.350000000,-6.958838E+000,64.7707000,23.350000000,-7.097425E+000,64.6772500,23.350000000,-2.534396E+001,78.7629200
149,23.400000000,-2.863201E+001,43.5014500,23.400000000,-7.082559E+000,-172.7620000,23.400000000,-7.088995E+000,-172.1179000,23.400000000,-2.810534E+001,48.5802800
150,23.450000000,-3.430475E+001,42.2181700,23.450000000,-7.107208E+000,-49.6280700,23.450000000,-7.074700E+000,-49.4208800,23.450000000,-3.491773E+001,66.8902200
151,23.500000000,-2.901591E+001,65.9039500,23.500000000,-7.139060E+000,73.1157100,23.500000000,-7.076463E+000,73.0766400,23.500000000,-2.991188E+001,66.0227900
152,23.550000000,-3.048870E+001,56.6140600,23.550000000,-7.127647E+000,-163.8175000,23.550000000,-7.100082E+000,-163.9279000,23.550000000,-3.192630E+001,53.3691900
153,23.600000000,-3.737912E+001,118.9856000,23.600000000,-7.111187E+000,-41.0826100,23.600000000,-7.102219E+000,-41.3040500,23.600000000,-3.351381E+001,95.3128700
154,23.650000000,-3.290672E+001,67.7744200,23.650000000,-7.109704E+000,81.7707800,23.650000000,-7.107117E+000,81.3862900,23.650000000,-2.961912E+001,75.3371900
155,23.700000000,-3.268591E+001,25.3890900,23.700000000,-7.061816E+000,-155.7963000,23.700000000,-7.130768E+000,-155.8389000,23.700000000,-2.921543E+001,53.3807900
156,23.750000000,-4.085188E+001,-39.4973500,23.750000000,-7.133302E+000,-33.0907700,23.750000000,-7.125335E+000,-32.8696100,23.750000000,-3.360865E+001,41.8843000
157,23.800000000,-3.981342E+001,83.5722800,23.800000000,-7.123006E+000,89.6612700,23.800000000,-7.141163E+000,89.3343200,23.800000000,-2.853878E+001,54.1877300
158,23.850000000,-2.941029E+001,35.4853600,23.850000000,-7.176446E+000,-147.7703000,23.850000000,-7.164096E+000,-147.3124000,23.850000000,-3.057054E+001,26.1057000
159,23.900000000,-3.895612E+001,46.5638100,23.900000000,-7.172211E+000,-24.7137900,23.900000000,-7.132569E+000,-24.8004600,23.900000000,-3.205252E+001,24.4656000
160,23.950000000,-3.458495E+001,67.7939100,23.950000000,-7.194027E+000,98.0567300,23.950000000,-7.173975E+000,97.8452500,23.950000000,-3.240802E+001,41.3416400
161,24.000000000,-3.355450E+001,30.9117400,24.000000000,-7.161541E+000,-138.9552000,24.000000000,-7.178094E+000,-139.1485000,24.000000000,-3.111445E+001,29.9466400
162,24.050000000,-3.763956E+001,43.8197400,24.050000000,-7.160153E+000,-16.4130200,24.050000000,-7.169122E+000,-16.5173800,24.050000000,-3.457326E+001,0.2520865
163,24.100000000,-3.818280E+001,150.6705000,24.100000000,-7.179308E+000,106.3705000,24.100000000,-7.192244E+000,106.1468000,24.100000000,-3.514976E+001,22.9015400
164,24.150000000,-3.774651E+001,22.6825800,24.150000000,-7.164850E+000,-130.9225000,24.150000000,-7.197976E+000,-130.8563000,24.150000000,-3.319217E+001,8.3658180
165,24.200000000,-3.415591E+001,2.4812510,24.200000000,-7.199436E+000,-8.5413790,24.200000000,-7.195508E+000,-8.3678070,24.200000000,-3.406032E+001,8.4070800
166,24.250000000,-4.390823E+001,26.0074100,24.250000000,-7.227843E+000,114.5184000,24.250000000,-7.245326E+000,114.4582000,24.250000000,-3.082727E+001,12.6458800
167,24.300000000,-3.677658E+001,6.0011820,24.300000000,-7.222503E+000,-122.7266000,24.300000000,-7.219040E+000,-122.6270000,24.300000000,-3.688394E+001,6.6576380
168,24.350000000,-3.094400E+001,0.8120577,24.350000000,-7.269278E+000,0.1673217,24.350000000,-7.223726E+000,-0.1524010,24.350000000,-2.999764E+001,-12.0506500
169,24.400000000,-3.509398E+001,18.0482800,24.400000000,-7.238674E+000,123.0659000,24.400000000,-7.252970E+000,122.8163000,24.400000000,-3.445534E+001,-19.3633300
170,24.450000000,-4.033077E+001,158.5850000,24.450000000,-7.244074E+000,-114.4109000,24.450000000,-7.219357E+000,-114.3842000,24.450000000,-2.913975E+001,-20.1982100
171,24.500000000,-3.874505E+001,-5.6481010,24.500000000,-7.228640E+000,8.2010410,24.500000000,-7.262300E+000,8.2237030,24.500000000,-3.197726E+001,-59.8761200
172,24.550000000,-3.714341E+001,-103.0021000,24.550000000,-7.263127E+000,131.0457000,24.550000000,-7.262115E+000,131.1429000,24.550000000,-3.125548E+001,-33.2507200
173,24.600000000,-3.751173E+001,123.2027000,24.600000000,-7.245389E+000,-106.1786000,24.600000000,-7.260894E+000,-106.1461000,24.600000000,-3.045510E+001,-20.6101700
174,24.650000000,-3.111802E+001,-10.4066900,24.650000000,-7.308452E+000,16.2097600,24.650000000,-7.291479E+000,16.3532100,24.650000000,-2.850660E+001,-40.5959900
175,24.700000000,-3.330529E+001,-28.4208600,24.700000000,-7.314448E+000,139.4865000,24.700000000,-7.280036E+000,139.3746000,24.700000000,-3.422678E+001,-65.1471900
176,24.750000000,-4.624023E+001,24.0656700,24.750000000,-7.282411E+000,-97.9172400,24.750000000,-7.271227E+000,-97.9690000,24.750000000,-3.364278E+001,-39.5469900
177,24.800000000,-3.443950E+001,35.0106900,24.800000000,-7.304280E+000,24.7473900,24.800000000,-7.329485E+000,24.7102500,24.800000000,-2.818639E+001,-55.3904000
178,24.850000000,-3.495149E+001,-73.4266100,24.850000000,-7.287817E+000,147.5957000,24.850000000,-7.282698E+000,147.5959000,24.850000000,-3.178727E+001,-66.8275000
179,24.900000000,-3.747052E+001,-11.8282800,24.900000000,-7.281175E+000,-89.7539500,24.900000000,-7.319021E+000,-89.7700000,24.900000000,-3.899179E+001,-110.6438000
180,24.950000000,-3.770135E+001,-105.5312000,24.950000000,-7.332620E+000,32.9459500,24.950000000,-7.318494E+000,33.0332700,24.950000000,-3.940535E+001,-59.8527500
181,25.000000000,-2.983825E+001,-100.6675000,25.000000000,-7.337596E+000,155.7860000,25.000000000,-7.319992E+000,155.8848000,25.000000000,-3.259940E+001,-48.0427500
182,25.050000000,-4.224579E+001,-99.5612800,25.050000000,-7.342806E+000,-81.4742400,25.050000000,-7.328742E+000,-81.5286600,25.050000000,-3.443773E+001,-70.1498500
183,25.100000000,-4.525528E+001,60.9271800,25.100000000,-7.346581E+000,41.2013200,25.100000000,-7.350441E+000,41.3513000,25.100000000,-3.058229E+001,-77.6928300
184,25.150000000,-3.469442E+001,-97.1411100,25.150000000,-7.331677E+000,164.1335000,25.150000000,-7.338542E+000,164.0895000,25.150000000,-4.027034E+001,-69.3689400
185,25.200000000,-4.802544E+001,-36.7136500,25.200000000,-7.353453E+000,-73.2576200,25.200000000,-7.349697E+000,-73.2889600,25.200000000,-3.562608E+001,-88.4347200
186,25.250000000,-4.363519E+001,-11.0461100,25.250000000,-7.368055E+000,49.5179600,25.250000000,-7.368104E+000,49.5831300,25.250000000,-3.234507E+001,-88.5574800
187,25.300000000,-3.442759E+001,-119.5431000,25.300000000,-7.366548E+000,172.1478000,25.300000000,-7.359386E+000,172.2963000,25.300000000,-3.172974E+001,-77.5069800
188,25.350000000,-3.379922E+001,-115.1237000,25.350000000,-7.392906E+000,-65.0856000,25.350000000,-7.376676E+000,-65.0232400,25.350000000,-3.368750E+001,-113.3878000
189,25.400000000,-3.803281E+001,-175.5035000,25.400000000,-7.386013E+000,57.8407500,25.400000000,-7.361262E+000,57.7768300,25.400000000,-3.054223E+001,-118.2074000
190,25.450000000,-4.254636E+001,-54.6270900,25.450000000,-7.402083E+000,-179.4740000,25.450000000,-7.396433E+000,-179.7046000,25.450000000,-3.032917E+001,-109.3915000
191,25.500000000,-3.262766E+001,-87.7510100,25.500000000,-7.421823E+000,-56.6402500,25.500000000,-7.412999E+000,-56.6495700,25.500000000,-3.159484E+001,-131.9600000
192,25.550000000,-3.418495E+001,-76.8714600,25.550000000,-7.396229E+000,66.1702300,25.550000000,-7.396298E+000,65.9727900,25.550000000,-3.400631E+001,-122.7783000
193,25.600000000,-3.678870E+001,-72.5166400,25.600000000,-7.407071E+000,-171.2415000,25.600000000,-7.421651E+000,-171.3675000,25.600000000,-3.277141E+001,-105.2455000
194,25.650000000,-3.038777E+001,-124.7451000,25.650000000,-7.424105E+000,-48.5421900,25.650000000,-7.450713E+000,-48.3703300,25.650000000,-2.974403E+001,-128.9140000
195,25.700000000,-3.363158E+001,-158.9976000,25.700000000,-7.426948E+000,74.1250800,25.700000000,-7.407184E+000,74.2314000,25.700000000,-3.169600E+001,-119.8811000
196,25.750000000,-3.708467E+001,164.1736000,25.750000000,-7.464106E+000,-162.9810000,25.750000000,-7.464617E+000,-163.1696000,25.750000000,-2.819189E+001,-117.9115000
197,25.800000000,-3.318897E+001,172.9413000,25.800000000,-7.441196E+000,-40.2029000,25.800000000,-7.440641E+000,-40.1251900,25.800000000,-3.107436E+001,-150.6121000
198,25.850000000,-3.030063E+001,-141.0388000,25.850000000,-7.465445E+000,82.5224500,25.850000000,-7.442908E+000,82.2637400,25.850000000,-2.911746E+001,-152.2694000
199,25.900000000,-3.932306E+001,-125.9651000,25.900000000,-7.476609E+000,-154.7572000,25.900000000,-7.475533E+000,-154.7850000,25.900000000,-3.305028E+001,-126.5146000
200,25.950000000,-3.456301E+001,-152.3990000,25.950000000,-7.461596E+000,-31.9038000,25.950000000,-7.470660E+000,-31.9040900,25.950000000,-3.079519E+001,-123.8344000
201,26.000000000,-3.577559E+001,-142.7767000,26.000000000,-7.465662E+000,90.6502000,26.000000000,-7.466841E+000,90.5107700,26.000000000,-3.020263E+001,-152.3498000
202,26.050000000,-4.257614E+001,-115.4818000,26.050000000,-7.492242E+000,-146.5711000,26.050000000,-7.506712E+000,-146.5628000,26.050000000,-3.124136E+001,-125.5685000
203,26.100000000,-3.817315E+001,-175.5464000,26.100000000,-7.497513E+000,-23.7737800,26.100000000,-7.493355E+000,-23.5973900,26.100000000,-3.019167E+001,-141.8950000
204,26.150000000,-2.836221E+001,-173.9553000,26.150000000,-7.535627E+000,98.8243000,26.150000000,-7.495450E+000,98.7360600,26.150000000,-2.722852E+001,-142.3465000
205,26.200000000,-3.209888E+001,154.7051000,26.200000000,-7.534464E+000,-138.1509000,26.200000000,-7.541938E+000,-138.3105000,26.200000000,-2.795171E+001,-147.3209000
206,26.250000000,-4.331153E+001,74.7353700,26.250000000,-7.515730E+000,-15.4944400,26.250000000,-7.499972E+000,-15.4248600,26.250000000,-2.783333E+001,-160.5273000
207,26.300000000,-3.295126E+001,-140.9636000,26.300000000,-7.533083E+000,107.2607000,26.300000000,-7.562918E+000,106.9665000,26.300000000,-2.861649E+001,179.0835000
208,26.350000000,-3.158570E+001,-165.7995000,26.350000000,-7.532160E+000,-129.8920000,26.350000000,-7.550082E+000,-129.8478000,26.350000000,-3.192627E+001,-176.3361000
209,26.400000000,-4.172789E+001,-76.0564700,26.400000000,-7.540934E+000,-7.2231630,26.400000000,-7.530776E+000,-7.2307380,26.400000000,-3.063130E+001,-132.9892000
210,26.450000000,-3.551373E+001,-167.4479000,26.450000000,-7.552044E+000,115.3767000,26.450000000,-7.564030E+000,115.3899000,26.450000000,-3.149229E+001,-142.6021000
211,26.500000000,-3.284156E+001,-176.2623000,26.500000000,-7.564243E+000,-121.8454000,26.500000000,-7.568126E+000,-121.7304000,26.500000000,-3.165325E+001,-171.7083000
212,26.550000000,-4.032579E+001,-171.7542000,26.550000000,-7.570105E+000,0.9288306,26.550000000,-7.566798E+000,0.9900482,26.550000000,-2.997503E+001,-148.9246000
213,26.600000000,-3.284014E+001,-179.7655000,26.600000000,-7.599092E+000,123.7241000,26.600000000,-7.600687E+000,123.6806000,26.600000000,-2.911365E+001,-165.6606000
214,26.650000000,-3.157740E+001,174.6824000,26.650000000,-7.591083E+000,-113.4901000,26.650000000,-7.585817E+000,-113.3686000,26.650000000,-3.055374E+001,169.3012000
215,26.700000000,-3.248537E+001,-179.8069000,26.700000000,-7.595611E+000,9.2445140,26.700000000,-7.581133E+000,9.1050410,26.700000000,-3.265173E+001,-179.8339000
216,26.750000000,-3.101120E+001,-175.2462000,26.750000000,-7.599141E+000,132.0312000,26.750000000,-7.616291E+000,132.0089000,26.750000000,-3.246200E+001,-166.5598000
217,26.800000000,-3.328704E+001,171.0410000,26.800000000,-7.586968E+000,-105.2313000,26.800000000,-7.609923E+000,-105.2248000,26.800000000,-3.041563E+001,158.6724000
218,26.850000000,-3.426110E+001,152.2171000,26.850000000,-7.621607E+000,17.3656600,26.850000000,-7.612901E+000,17.4279600,26.850000000,-3.448428E+001,-178.2707000
219,26.900000000,-3.613170E+001,131.4944000,26.900000000,-7.626256E+000,140.1241000,26.900000000,-7.627521E+000,140.2454000,26.900000000,-3.683960E+001,-166.1710000
220,26.950000000,-3.391953E+001,132.0950000,26.950000000,-7.638562E+000,-97.0620900,26.950000000,-7.631001E+000,-96.9340400,26.950000000,-2.982490E+001,-178.5700000
221,27.000000000,-3.412784E+001,137.1508000,27.000000000,-7.650652E+000,25.7373600,27.000000000,-7.650126E+000,25.6905200,27.000000000,-3.072083E+001,176.0068000
222,27.050000000,-3.511506E+001,179.7592000,27.050000000,-7.658844E+000,148.5155000,27.050000000,-7.662083E+000,148.5368000,27.050000000,-3.025484E+001,-177.0779000
223,27.100000000,-3.243270E+001,158.2123000,27.100000000,-7.659872E+000,-88.7476000,27.100000000,-7.654540E+000,-88.7985200,27.100000000,-3.005362E+001,172.6012000
224,27.150000000,-2.936092E+001,129.9663000,27.150000000,-7.656453E+000,34.0179800,27.150000000,-7.679670E+000,33.9706900,27.150000000,-2.849929E+001,159.3189000
225,27.200000000,-5.176888E+001,-40.2864300,27.200000000,-7.667940E+000,156.6818000,27.200000000,-7.677415E+000,156.8375000,27.200000000,-2.880986E+001,173.6082000
226,27.250000000,-3.728675E+001,-140.3434000,27.250000000,-7.671976E+000,-80.5961100,27.250000000,-7.665873E+000,-80.5198800,27.250000000,-2.907576E+001,160.2203000
227,27.300000000,-3.888063E+001,128.8618000,27.300000000,-7.691747E+000,42.1333000,27.300000000,-7.694948E+000,42.2701200,27.300000000,-3.171680E+001,155.1181000
228,27.350000000,-3.356990E+001,154.8252000,27.350000000,-7.697939E+000,164.9068000,27.350000000,-7.681141E+000,165.0738000,27.350000000,-3.365203E+001,170.9554000
229,27.400000000,-3.574643E+001,142.7384000,27.400000000,-7.717352E+000,-72.3810700,27.400000000,-7.701345E+000,-72.3657300,27.400000000,-3.146880E+001,167.3526000
230,27.450000000,-3.310688E+001,104.2205000,27.450000000,-7.720129E+000,50.4978700,27.450000000,-7.734153E+000,50.5521900,27.450000000,-3.091531E+001,167.0685000
231,27.500000000,-3.142573E+001,153.2110000,27.500000000,-7.728374E+000,173.2473000,27.500000000,-7.712079E+000,173.2458000,27.500000000,-3.066779E+001,153.7204000
232,27.550000000,-3.216837E+001,168.0964000,27.550000000,-7.723349E+000,-63.9682200,27.550000000,-7.726531E+000,-64.0963900,27.550000000,-3.077143E+001,172.2404000
233,27.600000000,-3.266909E+001,152.7910000,27.600000000,-7.722132E+000,58.7217900,27.600000000,-7.747055E+000,58.7044500,27.600000000,-2.949569E+001,139.4889000
234,27.650000000,-3.464681E+001,100.4597000,27.650000000,-7.741630E+000,-178.5835000,27.650000000,-7.738503E+000,-178.5232000,27.650000000,-3.092718E+001,138.3311000
235,27.700000000,-3.717954E+001,137.3305000,27.700000000,-7.752695E+000,-55.9390300,27.700000000,-7.749098E+000,-55.7916900,27.700000000,-3.225395E+001,-179.9350000
236,27.750000000,-3.718649E+001,111.8151000,27.750000000,-7.766058E+000,66.8481900,27.750000000,-7.761216E+000,66.9889800,27.750000000,-2.993920E+001,157.6630000
237,27.800000000,-3.417638E+001,88.8342300,27.800000000,-7.773580E+000,-170.3360000,27.800000000,-7.771202E+000,-170.3704000,27.800000000,-3.369537E+001,143.6660000
238,27.850000000,-3.453629E+001,124.3995000,27.850000000,-7.792576E+000,-47.5112400,27.850000000,-7.780766E+000,-47.5550600,27.850000000,-3.026251E+001,152.6261000
239,27.900000000,-3.286642E+001,144.5030000,27.900000000,-7.794009E+000,75.3384600,27.900000000,-7.795819E+000,75.3045900,27.900000000,-2.881034E+001,135.0297000
240,27.950000000,-3.355829E+001,91.6632100,27.950000000,-7.781220E+000,-162.0422000,27.950000000,-7.770937E+000,-162.1142000,27.950000000,-3.449788E+001,115.1602000
241,28.000000000,-4.068380E+001,103.6994000,28.000000000,-7.804876E+000,-39.3631900,28.000000000,-7.805544E+000,-39.3595400,28.000000000,-3.887917E+001,139.0002000
242,28.050000000,-3.790345E+001,-160.1375000,28.050000000,-7.787385E+000,83.4892300,28.050000000,-7.790285E+000,83.5237900,28.050000000,-3.320423E+001,147.0261000
243,28.100000000,-4.635969E+001,-152.2409000,28.100000000,-7.804643E+000,-153.9039000,28.100000000,-7.814362E+000,-153.8697000,28.100000000,-3.582909E+001,103.3983000
244,28.150000000,-3.441145E+001,101.1202000,28.150000000,-7.821112E+000,-31.1256800,28.150000000,-7.827179E+000,-31.0922900,28.150000000,-3.827612E+001,68.6885500
245,28.200000000,-3.341698E+001,117.0529000,28.200000000,-7.840548E+000,91.6303800,28.200000000,-7.825646E+000,91.7321400,28.200000000,-4.047147E+001,157.4189000
246,28.250000000,-3.174234E+001,82.4621300,28.250000000,-7.853453E+000,-145.5867000,28.250000000,-7.845962E+000,-145.6401000,28.250000000,-3.295996E+001,151.0396000
247,28.300000000,-3.370716E+001,89.6630300,28.300000000,-7.850346E+000,-22.8282900,28.300000000,-7.860082E+000,-22.7858700,28.300000000,-3.878852E+001,95.1997900
248,28.350000000,-3.609357E+001,145.5568000,28.350000000,-7.841823E+000,100.0411000,28.350000000,-7.832381E+000,99.9918000,28.350000000,-3.219456E+001,117.1905000
249,28.400000000,-3.724463E+001,161.1919000,28.400000000,-7.855844E+000,-137.2686000,28.400000000,-7.872715E+000,-137.3252000,28.400000000,-3.620031E+001,89.6119300
250,28.450000000,-4.337761E+001,79.6581500,28.450000000,-7.865658E+000,-14.4973200,28.450000000,-7.861338E+000,-14.5259400,28.450000000,-4.212263E+001,88.0916400
251,28.500000000,-4.956630E+001,123.9882000,28.500000000,-7.865765E+000,108.1411000,28.500000000,-7.873279E+000,108.1141000,28.500000000,-3.477596E+001,94.3104600
252,28.550000000,-4.425388E+001,115.7121000,28.550000000,-7.878037E+000,-129.1209000,28.550000000,-7.888050E+000,-129.0939000,28.550000000,-3.615123E+001,80.1621600
253,28.600000000,-4.066822E+001,79.0052000,28.600000000,-7.897430E+000,-6.4241140,28.600000000,-7.897481E+000,-6.3005460,28.600000000,-3.996373E+001,44.4011100
254,28.650000000,-3.438656E+001,76.6930600,28.650000000,-7.900400E+000,116.4174000,28.650000000,-7.872177E+000,116.4555000,28.650000000,-4.981116E+001,-77.3466000
255,28.700000000,-3.216572E+001,127.1338000,28.700000000,-7.906437E+000,-120.7695000,28.700000000,-7.915515E+000,-120.9613000,28.700000000,-4.317791E+001,68.8784800
256,28.750000000,-3.668486E+001,92.4364900,28.750000000,-7.916049E+000,1.9972570,28.750000000,-7.903010E+000,1.9913640,28.750000000,-4.683859E+001,158.5739000
257,28.800000000,-3.910337E+001,99.8013000,28.800000000,-7.921415E+000,124.7697000,28.800000000,-7.907543E+000,124.5550000,28.800000000,-3.911427E+001,137.7506000
258,28.850000000,-3.619172E+001,138.4189000,28.850000000,-7.921474E+000,-112.5771000,28.850000000,-7.937402E+000,-112.5270000,28.850000000,-3.544778E+001,126.7182000
259,28.900000000,-4.176641E+001,86.5835300,28.900000000,-7.929521E+000,10.1579900,28.900000000,-7.934747E+000,10.2138900,28.900000000,-3.793829E+001,114.7900000
260,28.950000000,-4.527287E+001,76.1940800,28.950000000,-7.925060E+000,132.8573000,28.950000000,-7.932609E+000,132.7892000,28.950000000,-4.149864E+001,136.5558000
261,29.000000000,-3.411995E+001,71.7129000,29.000000000,-7.946827E+000,-104.4242000,29.000000000,-7.951502E+000,-104.3297000,29.000000000,-3.735112E+001,129.2284000
262,29.050000000,-3.831813E+001,78.0631600,29.050000000,-7.966249E+000,18.4000000,29.050000000,-7.946591E+000,18.4595200,29.050000000,-4.254494E+001,122.1221000
263,29.100000000,-3.460409E+001,113.6928000,29.100000000,-7.971609E+000,141.1478000,29.100000000,-7.951444E+000,141.0577000,29.100000000,-4.433851E+001,-153.6023000
264,29.150000000,-3.106991E+001,82.3307400,29.150000000,-7.989781E+000,-96.1426800,29.150000000,-7.987860E+000,-96.1580700,29.150000000,-4.116943E+001,170.8749000
265,29.200000000,-4.367945E+001,67.3593700,29.200000000,-7.981645E+000,26.6790200,29.200000000,-7.984461E+000,26.6834300,29.200000000,-4.247889E+001,-175.9439000
266,29.250000000,-3.401260E+001,152.0271000,29.250000000,-7.995587E+000,149.3660000,29.250000000,-7.972374E+000,149.2317000,29.250000000,-4.872418E+001,-70.1746300
267,29.300000000,-3.428752E+001,97.6075600,29.300000000,-7.996354E+000,-87.8308100,29.300000000,-8.000073E+000,-87.8843200,29.300000000,-3.452289E+001,-171.0021000
268,29.350000000,-2.961951E+001,59.6319800,29.350000000,-8.007993E+000,34.9088200,29.350000000,-7.995872E+000,34.8248500,29.350000000,-3.209217E+001,155.4586000
269,29.400000000,-3.561011E+001,52.1417400,29.400000000,-8.011676E+000,157.5225000,29.400000000,-8.002306E+000,157.5382000,29.400000000,-4.310273E+001,134.9568000
270,29.450000000,-3.162700E+001,28.9622700,29.450000000,-8.035680E+000,-79.8533200,29.450000000,-8.034758E+000,-79.6683200,29.450000000,-4.427646E+001,89.4053700
271,29.500000000,-3.070437E+001,39.0940400,29.500000000,-8.051936E+000,43.0612800,29.500000000,-8.024835E+000,43.1445900,29.500000000,-3.510131E+001,111.7356000
272,29.550000000,-3.330333E+001,92.5389100,29.550000000,-8.040380E+000,165.8696000,29.550000000,-8.020004E+000,165.6954000,29.550000000,-4.198799E+001,-22.0687100
273,29.600000000,-3.361245E+001,88.6330300,29.600000000,-8.066978E+000,-71.3295700,29.600000000,-8.051768E+000,-71.4215900,29.600000000,-3.489499E+001,-138.4608000
274,29.650000000,-3.622820E+001,36.1547700,29.650000000,-8.050003E+000,51.5273500,29.650000000,-8.046621E+000,51.3349900,29.650000000,-3.840220E+001,104.7775000
275,29.700000000,-5.719490E+001,8.8682040,29.700000000,-8.048793E+000,174.0521000,29.700000000,-8.065467E+000,174.0887000,29.700000000,-4.695592E+001,48.1631100
276,29.750000000,-3.793337E+001,-26.2726700,29.750000000,-8.057030E+000,-63.2844300,29.750000000,-8.064285E+000,-63.1300100,29.750000000,-3.651411E+001,-25.6055800
277,29.800000000,-3.622549E+001,-24.4542200,29.800000000,-8.085258E+000,59.4566500,29.800000000,-8.061474E+000,59.5525900,29.800000000,-3.729590E+001,-85.4285800
278,29.850000000,-3.936957E+001,50.4993400,29.850000000,-8.090991E+000,-177.7386000,29.850000000,-8.087955E+000,-177.7026000,29.850000000,-4.109368E+001,-84.1353300
279,29.900000000,-3.649461E+001,105.1162000,29.900000000,-8.104932E+000,-55.0008300,29.900000000,-8.093050E+000,-54.9073700,29.900000000,-3.855153E+001,-128.3955000
280,29.950000000,-3.209043E+001,53.4618500,29.950000000,-8.132765E+000,67.7933900,29.950000000,-8.089912E+000,67.7716800,29.950000000,-4.130968E+001,-164.7885000
281,30.000000000,-3.179183E+001,54.0390500,30.000000000,-8.138067E+000,-169.3484000,30.000000000,-8.103593E+000,-169.4716000,30.000000000,-4.156567E+001,78.3159400
282,30.050000000,-5.005644E+001,6.1752680,30.050000000,-8.114510E+000,-46.5694700,30.050000000,-8.112777E+000,-46.7754400,30.050000000,-4.753430E+001,-91.6072800
283,30.100000000,-4.301266E+001,119.5045000,30.100000000,-8.107701E+000,76.0965100,30.100000000,-8.125357E+000,75.9636100,30.100000000,-4.190698E+001,-148.0326000
284,30.150000000,-3.672270E+001,-10.1212600,30.150000000,-8.114156E+000,-161.2394000,30.150000000,-8.126877E+000,-161.2021000,30.150000000,-3.607716E+001,125.6122000
285,30.200000000,-4.340609E+001,-19.3349300,30.200000000,-8.132345E+000,-38.5498100,30.200000000,-8.133299E+000,-38.4616000,30.200000000,-4.019420E+001,72.7713300
286,30.250000000,-4.400648E+001,29.6715200,30.250000000,-8.162371E+000,84.1931900,30.250000000,-8.139597E+000,84.2539000,30.250000000,-4.876527E+001,-87.0148300
287,30.300000000,-3.370181E+001,37.0240700,30.300000000,-8.180085E+000,-153.1089000,30.300000000,-8.157723E+000,-153.0050000,30.300000000,-3.488713E+001,95.0233500
288,30.350000000,-3.262263E+001,55.8923100,30.350000000,-8.188097E+000,-30.3355500,30.350000000,-8.160914E+000,-30.2427700,30.350000000,-3.514687E+001,-12.7286800
