MS4644B
!6/25/2026.6:39:26.PM
!CHANNEL.1
!TR.MEASUREMENT
!RF.CORRECTION: FULL.TWO.PORT.CAL.PORT.1.2
!AVERAGING.OFF
!IF.BANDWIDTH: 1KHZ
!NUMBER.OF.TRACES: 4
!TRACE:       ,TRACE.1           ,TRACE.2           ,TRACE.3           ,TRACE.4           
!PARAMETER:   ,S11               ,S12               ,S21               ,S22               
!PORT:        ,PORT1             ,PORT2             ,PORT1             ,PORT2             
!GRAPH:       ,LOGMAG.PHASE      ,LOGMAG.PHASE      ,LOGMAG.PHASE      ,LOGMAG.PHASE      
!SMOOTHING:   ,OFF               ,OFF               ,OFF               ,OFF               
!TIMEDOMAIN:  ,NOT.INSTALLED     ,NOT.INSTALLED     ,NOT.INSTALLED     ,NOT.INSTALLED     
!Reference Plane Port Info
!PORT:        ,PORT1             ,PORT2             
!DISTANCE:    ,0  m              ,0  m              
!TIME:        ,0  s              ,0  s              
!PHASE OFFSET:,0  deg.           ,0  deg.           
!LOSS:        ,0  dB             ,0  dB             
!REF.LOSS:    ,0  dB             ,0  dB             
!REF.FREQ:    ,0  Hz             ,0  Hz             
!Power Info
!POWER:       ,5  dBm            ,5  dBm            
!EFF.POWER:   ,5  dBm            ,5  dBm            
!SOURCE.ATTEN:,0  dB             ,0  dB             
!TEST.ATTEN:  ,0  dB             ,0  dB             
!SWEEPTYPE: FREQ.SWEEP(Linear)
!
!
!
!
!
!
!
!
!
!
!
!
PNT,FREQ1.GHZ,LOGMAG1,PHASE1.DEG,FREQ2.GHZ,LOGMAG2,PHASE2.DEG,FREQ3.GHZ,LOGMAG3,PHASE3.DEG,FREQ4.GHZ,LOGMAG4,PHASE4.DEG
140,22.950000000,-2.820417E+001,0.4825090,22.950000000,-2.863557E+000,-52.3858200,22.950000000,-2.865908E+000,-51.5856700,22.950000000,-2.861664E+001,-135.4876000
141,23.000000000,-3.037172E+001,30.9796700,23.000000000,-2.881382E+000,-170.7387000,23.000000000,-2.860328E+000,-170.3358000,23.000000000,-4.011099E+001,-20.5788000
142,23.050000000,-2.736404E+001,45.2186500,23.050000000,-2.921971E+000,70.8962700,23.050000000,-2.865529E+000,71.4843000,23.050000000,-2.786002E+001,160.0975000
143,23.100000000,-3.254558E+001,40.3076400,23.100000000,-2.911743E+000,-47.3432600,23.100000000,-2.847840E+000,-47.1962000,23.100000000,-3.132090E+001,-152.5656000
144,23.150000000,-2.966884E+001,23.0986700,23.150000000,-2.892596E+000,-165.4839000,23.150000000,-2.874924E+000,-165.8285000,23.150000000,-3.177197E+001,52.2113500
145,23.200000000,-3.255884E+001,89.6736200,23.200000000,-2.866446E+000,75.8781500,23.200000000,-2.883275E+000,76.0840700,23.200000000,-3.039569E+001,-175.8787000
146,23.250000000,-3.399123E+001,-53.9813400,23.250000000,-2.855668E+000,-43.1251000,23.250000000,-2.868340E+000,-42.8508600,23.250000000,-3.221878E+001,-103.4301000
147,23.300000000,-3.585813E+001,-5.5423120,23.300000000,-2.841735E+000,-161.7053000,23.300000000,-2.877430E+000,-161.5723000,23.300000000,-3.443602E+001,36.8520800
148,23.350000000,-2.840650E+001,-5.6845360,23.350000000,-2.902941E+000,79.3400000,23.350000000,-2.856404E+000,79.9028700,23.350000000,-2.794354E+001,159.2485000
149,23.400000000,-2.874849E+001,17.4474200,23.400000000,-2.917973E+000,-39.0827100,23.400000000,-2.891944E+000,-38.4834300,23.400000000,-2.874902E+001,-128.4846000
150,23.450000000,-2.874812E+001,0.4445162,23.450000000,-2.973292E+000,-157.1206000,23.450000000,-2.888260E+000,-157.0524000,23.450000000,-3.014057E+001,63.3547200
151,23.500000000,-2.798380E+001,31.9343700,23.500000000,-2.951084E+000,84.4589800,23.500000000,-2.859727E+000,84.4857400,23.500000000,-3.238820E+001,165.5941000
152,23.550000000,-3.111006E+001,41.2788100,23.550000000,-2.924875E+000,-33.9241700,23.550000000,-2.901992E+000,-34.1847200,23.550000000,-2.919756E+001,-107.8446000
153,23.600000000,-3.247499E+001,31.6012800,23.600000000,-2.891140E+000,-152.4116000,23.600000000,-2.901254E+000,-152.7108000,23.600000000,-3.129698E+001,76.7827500
154,23.650000000,-3.309863E+001,-7.5521570,23.650000000,-2.877570E+000,88.8643000,23.650000000,-2.887540E+000,88.8561300,23.650000000,-2.962723E+001,171.8391000
155,23.700000000,-2.948084E+001,-2.2953260,23.700000000,-2.839508E+000,-30.0439800,23.700000000,-2.909330E+000,-29.6079500,23.700000000,-2.948143E+001,-90.3631100
156,23.750000000,-2.985717E+001,-7.4873050,23.750000000,-2.943919E+000,-148.8059000,23.750000000,-2.915253E+000,-148.0429000,23.750000000,-2.939116E+001,67.2754300
157,23.800000000,-2.573705E+001,-35.5825400,23.800000000,-2.971122E+000,93.0965100,23.800000000,-2.865561E+000,93.4211300,23.800000000,-2.951397E+001,-165.7804000
158,23.850000000,-2.695913E+001,8.2234690,23.850000000,-2.991360E+000,-25.5026100,23.850000000,-2.899709E+000,-25.3547400,23.850000000,-2.937916E+001,-92.2264700
159,23.900000000,-2.933623E+001,8.2558450,23.900000000,-2.969322E+000,-143.6859000,23.900000000,-2.892506E+000,-143.6940000,23.900000000,-3.157410E+001,101.4903000
160,23.950000000,-3.317181E+001,-2.1859790,23.950000000,-2.951188E+000,97.8765000,23.950000000,-2.871028E+000,97.6980200,23.950000000,-3.108137E+001,-172.2904000
161,24.000000000,-3.061225E+001,-0.3244030,24.000000000,-2.892097E+000,-20.6052600,24.000000000,-2.910545E+000,-20.8760200,24.000000000,-3.101358E+001,-83.9730700
162,24.050000000,-3.229384E+001,7.0664090,24.050000000,-2.896518E+000,-139.4480000,24.050000000,-2.926466E+000,-139.2104000,24.050000000,-3.026068E+001,114.2636000
163,24.100000000,-3.783297E+001,-71.9077600,24.100000000,-2.920857E+000,101.9805000,24.100000000,-2.871270E+000,101.8761000,24.100000000,-2.863643E+001,177.7148000
164,24.150000000,-2.763894E+001,-22.0878400,24.150000000,-2.905734E+000,-16.8074100,24.150000000,-2.927855E+000,-16.6326500,24.150000000,-3.176278E+001,-83.1996300
165,24.200000000,-2.725991E+001,-31.6748900,24.200000000,-3.014545E+000,-135.5633000,24.200000000,-2.895384E+000,-134.9708000,24.200000000,-2.927348E+001,106.2658000
166,24.250000000,-3.111276E+001,-3.9885110,24.250000000,-3.007655E+000,106.4628000,24.250000000,-2.904208E+000,106.1543000,24.250000000,-3.307706E+001,157.9422000
167,24.300000000,-2.713390E+001,-12.9703300,24.300000000,-2.969184E+000,-12.0018000,24.300000000,-2.935128E+000,-12.0515600,24.300000000,-3.180296E+001,-63.1151800
168,24.350000000,-2.670033E+001,-8.0132870,24.350000000,-3.004966E+000,-130.3493000,24.350000000,-2.931458E+000,-130.4269000,24.350000000,-3.248187E+001,120.4230000
169,24.400000000,-3.369254E+001,7.4192140,24.400000000,-2.948004E+000,111.2116000,24.400000000,-2.886061E+000,110.8015000,24.400000000,-3.128300E+001,-165.2882000
170,24.450000000,-2.925486E+001,-48.0140100,24.450000000,-2.913761E+000,-7.7811020,24.450000000,-2.944166E+000,-7.5507660,24.450000000,-3.246098E+001,-17.1440300
171,24.500000000,-3.466318E+001,-42.8695400,24.500000000,-2.948483E+000,-126.3825000,24.500000000,-2.934357E+000,-126.0378000,24.500000000,-3.371754E+001,128.0282000
172,24.550000000,-2.996033E+001,-38.9353600,24.550000000,-2.968705E+000,115.2118000,24.550000000,-2.918877E+000,115.2823000,24.550000000,-2.801695E+001,-146.9622000
173,24.600000000,-2.909527E+001,-36.3311500,24.600000000,-2.972683E+000,-3.4612040,24.600000000,-2.956895E+000,-3.1682720,24.600000000,-3.432730E+001,-28.9432200
174,24.650000000,-2.808704E+001,-57.1146300,24.650000000,-3.025892E+000,-121.8814000,24.650000000,-2.946016E+000,-121.6413000,24.650000000,-3.110568E+001,124.6568000
175,24.700000000,-2.762159E+001,-15.3084200,24.700000000,-3.045424E+000,119.9631000,24.700000000,-2.927439E+000,119.4479000,24.700000000,-3.007957E+001,-163.8294000
176,24.750000000,-2.921149E+001,-24.2119700,24.750000000,-2.960264E+000,1.4990660,24.750000000,-2.951564E+000,1.2165650,24.750000000,-3.248798E+001,-15.8276700
177,24.800000000,-3.557879E+001,-23.3264600,24.800000000,-2.978528E+000,-117.3898000,24.800000000,-2.941469E+000,-117.4143000,24.800000000,-3.315323E+001,115.8052000
178,24.850000000,-3.135559E+001,-51.5691000,24.850000000,-2.962131E+000,124.2833000,24.850000000,-2.953702E+000,123.9434000,24.850000000,-3.132157E+001,-135.4026000
179,24.900000000,-2.893627E+001,-14.4698800,24.900000000,-2.929704E+000,5.5076320,24.900000000,-2.974343E+000,5.5727730,24.900000000,-3.126281E+001,-39.4956700
180,24.950000000,-3.275922E+001,-104.2196000,24.950000000,-3.013017E+000,-113.0692000,24.950000000,-2.967884E+000,-112.8275000,24.950000000,-3.012830E+001,145.5136000
181,25.000000000,-2.721299E+001,-65.8336600,25.000000000,-3.007678E+000,128.5115000,25.000000000,-2.959437E+000,128.3364000,25.000000000,-2.948631E+001,-141.9195000
182,25.050000000,-3.290370E+001,-22.1737000,25.050000000,-3.001927E+000,9.8619390,25.050000000,-2.991484E+000,9.9577840,25.050000000,-4.133644E+001,-101.1506000
183,25.100000000,-2.896439E+001,-32.8506700,25.100000000,-3.047747E+000,-108.5269000,25.100000000,-2.951787E+000,-108.6794000,25.100000000,-2.945186E+001,126.7596000
184,25.150000000,-2.929121E+001,-50.2664200,25.150000000,-2.996420E+000,133.2328000,25.150000000,-2.994132E+000,132.7599000,25.150000000,-3.079227E+001,-161.5321000
185,25.200000000,-3.112380E+001,-32.5570500,25.200000000,-2.984127E+000,14.5060300,25.200000000,-2.994069E+000,14.5132100,25.200000000,-3.783757E+001,47.1330300
186,25.250000000,-3.311177E+001,-5.2337300,25.250000000,-2.994120E+000,-104.0761000,25.250000000,-2.985566E+000,-104.1164000,25.250000000,-3.083070E+001,139.3253000
187,25.300000000,-2.862988E+001,-98.8102300,25.300000000,-2.992983E+000,137.1132000,25.300000000,-2.993958E+000,137.2862000,25.300000000,-3.150709E+001,-106.0325000
188,25.350000000,-3.576045E+001,-97.9692200,25.350000000,-3.011563E+000,18.6758300,25.350000000,-3.004335E+000,18.9093800,25.350000000,-3.554602E+001,65.6218100
189,25.400000000,-4.255014E+001,-34.7598300,25.400000000,-3.011105E+000,-99.8305600,25.400000000,-3.000667E+000,-99.9698600,25.400000000,-3.350905E+001,136.7282000
190,25.450000000,-3.001799E+001,-55.6709200,25.450000000,-3.026937E+000,141.7451000,25.450000000,-3.050752E+000,141.4425000,25.450000000,-2.874088E+001,-142.5031000
191,25.500000000,-3.117145E+001,-53.4230000,25.500000000,-3.048112E+000,23.1129200,25.500000000,-3.015152E+000,23.2342300,25.500000000,-3.667605E+001,43.1526600
192,25.550000000,-2.859883E+001,-40.2521800,25.550000000,-3.030512E+000,-95.0624900,25.550000000,-3.025435E+000,-95.6228000,25.550000000,-3.131050E+001,132.8669000
193,25.600000000,-3.423709E+001,-60.9385400,25.600000000,-3.011385E+000,146.2124000,25.600000000,-3.031677E+000,146.0059000,25.600000000,-3.293486E+001,-111.7994000
194,25.650000000,-3.250404E+001,-17.7410300,25.650000000,-3.034383E+000,27.6304300,25.650000000,-3.027246E+000,27.5982600,25.650000000,-4.015808E+001,10.5713000
195,25.700000000,-3.350577E+001,-80.2802600,25.700000000,-3.007776E+000,-90.8651100,25.700000000,-3.014019E+000,-91.1597900,25.700000000,-2.904092E+001,179.1863000
196,25.750000000,-3.265486E+001,-78.9923800,25.750000000,-3.025373E+000,150.3044000,25.750000000,-3.058572E+000,150.3945000,25.750000000,-3.099334E+001,-121.1868000
197,25.800000000,-3.764761E+001,-33.9812800,25.800000000,-3.042890E+000,31.8478200,25.800000000,-3.035407E+000,31.9678000,25.800000000,-3.991811E+001,47.9036200
198,25.850000000,-2.810863E+001,-112.4331000,25.850000000,-3.037374E+000,-86.5104000,25.850000000,-3.038733E+000,-86.7870400,25.850000000,-3.011205E+001,-177.0312000
199,25.900000000,-3.005226E+001,-57.4030900,25.900000000,-3.059093E+000,154.8382000,25.900000000,-3.061527E+000,154.8447000,25.900000000,-2.999567E+001,-122.3046000
200,25.950000000,-3.535825E+001,-20.7392200,25.950000000,-3.069364E+000,36.3890700,25.950000000,-3.036324E+000,36.4142000,25.950000000,-4.705010E+001,147.8040000
201,26.000000000,-2.984698E+001,-85.2698200,26.000000000,-3.026603E+000,-82.0210700,26.000000000,-3.056065E+000,-82.4589300,26.000000000,-2.779517E+001,170.6349000
202,26.050000000,-3.038207E+001,-52.0849700,26.050000000,-3.035825E+000,159.3244000,26.050000000,-3.073413E+000,159.2862000,26.050000000,-3.179975E+001,-121.5360000
203,26.100000000,-3.727361E+001,-15.6830900,26.100000000,-3.049417E+000,40.8493600,26.100000000,-3.036940E+000,40.8416600,26.100000000,-3.546544E+001,121.7793000
204,26.150000000,-3.264950E+001,-146.2761000,26.150000000,-3.065158E+000,-77.7934700,26.150000000,-3.078333E+000,-77.9503900,26.150000000,-3.058232E+001,168.7486000
205,26.200000000,-3.074376E+001,-71.3862100,26.200000000,-3.061594E+000,163.5591000,26.200000000,-3.086853E+000,163.6591000,26.200000000,-3.116162E+001,-115.1671000
206,26.250000000,-4.510967E+001,-89.4025300,26.250000000,-3.058733E+000,45.1847500,26.250000000,-3.050222E+000,45.2003700,26.250000000,-3.940780E+001,130.4848000
207,26.300000000,-3.074727E+001,-122.7772000,26.300000000,-3.070662E+000,-73.3217800,26.300000000,-3.114052E+000,-73.5632200,26.300000000,-2.983389E+001,165.5600000
208,26.350000000,-2.955921E+001,-72.4994400,26.350000000,-3.087319E+000,168.1363000,26.350000000,-3.093057E+000,168.1759000,26.350000000,-3.340623E+001,-111.1406000
209,26.400000000,-3.502425E+001,-53.5845600,26.400000000,-3.069283E+000,49.6607700,26.400000000,-3.064404E+000,49.6047200,26.400000000,-4.225416E+001,-135.9957000
210,26.450000000,-3.801191E+001,-103.0311000,26.450000000,-3.070904E+000,-68.9490100,26.450000000,-3.099020E+000,-68.9911600,26.450000000,-3.150103E+001,-171.9277000
211,26.500000000,-3.254664E+001,-46.5750000,26.500000000,-3.080027E+000,172.5336000,26.500000000,-3.092165E+000,172.5355000,26.500000000,-3.237947E+001,-129.9087000
212,26.550000000,-4.263742E+001,-11.9223600,26.550000000,-3.079829E+000,54.0046300,26.550000000,-3.081822E+000,54.0173200,26.550000000,-3.800793E+001,152.5328000
213,26.600000000,-3.238544E+001,-113.9421000,26.600000000,-3.095936E+000,-64.5851400,26.600000000,-3.120024E+000,-64.4986600,26.600000000,-2.809693E+001,176.8512000
214,26.650000000,-3.364315E+001,-69.9136700,26.650000000,-3.097040E+000,176.8701000,26.650000000,-3.107594E+000,177.0090000,26.650000000,-3.356961E+001,-123.8600000
215,26.700000000,-3.090825E+001,-143.5185000,26.700000000,-3.094311E+000,58.4653500,26.700000000,-3.104609E+000,58.3770000,26.700000000,-3.592956E+001,135.5623000
216,26.750000000,-3.062515E+001,-90.0388700,26.750000000,-3.106845E+000,-60.0221000,26.750000000,-3.136320E+000,-59.9895800,26.750000000,-2.826152E+001,170.2027000
217,26.800000000,-3.345597E+001,-44.5079200,26.800000000,-3.100305E+000,-178.5951000,26.800000000,-3.109956E+000,-178.5969000,26.800000000,-3.589986E+001,-161.5238000
218,26.850000000,-3.395438E+001,-101.6280000,26.850000000,-3.103919E+000,62.7915300,26.850000000,-3.112820E+000,62.8092700,26.850000000,-3.553237E+001,102.6493000
219,26.900000000,-3.221885E+001,-64.3448100,26.900000000,-3.093145E+000,-55.7139100,26.900000000,-3.123696E+000,-55.6408500,26.900000000,-3.052439E+001,175.8977000
220,26.950000000,-3.361241E+001,-47.1208400,26.950000000,-3.098128E+000,-174.2664000,26.950000000,-3.116651E+000,-174.1679000,26.950000000,-3.744085E+001,-131.4281000
221,27.000000000,-3.323629E+001,172.1934000,27.000000000,-3.125789E+000,67.2716700,27.000000000,-3.133863E+000,67.2916500,27.000000000,-2.958462E+001,146.3868000
222,27.050000000,-3.039980E+001,-102.8895000,27.050000000,-3.131076E+000,-51.3458800,27.050000000,-3.151819E+000,-51.1720700,27.050000000,-2.861277E+001,167.9689000
223,27.100000000,-3.807048E+001,-69.3316400,27.100000000,-3.131073E+000,-169.9015000,27.100000000,-3.130608E+000,-169.8091000,27.100000000,-4.190267E+001,-165.7807000
224,27.150000000,-3.192537E+001,-144.7562000,27.150000000,-3.120112E+000,71.6735000,27.150000000,-3.148610E+000,71.7571000,27.150000000,-3.004943E+001,119.8765000
225,27.200000000,-2.840454E+001,-85.8107500,27.200000000,-3.131011E+000,-46.8522100,27.200000000,-3.143327E+000,-46.6918600,27.200000000,-2.856202E+001,173.1399000
226,27.250000000,-3.431580E+001,-51.1369700,27.250000000,-3.127488E+000,-165.4821000,27.250000000,-3.132288E+000,-165.4024000,27.250000000,-3.679924E+001,-173.0094000
227,27.300000000,-3.157437E+001,-78.3648300,27.300000000,-3.128059E+000,75.9878500,27.300000000,-3.164923E+000,76.1891900,27.300000000,-2.769788E+001,108.9045000
228,27.350000000,-3.250591E+001,-133.6036000,27.350000000,-3.133882E+000,-42.5504500,27.350000000,-3.137681E+000,-42.3173700,27.350000000,-3.277622E+001,-158.2224000
229,27.400000000,-3.882262E+001,-16.6959300,27.400000000,-3.139000E+000,-161.0838000,27.400000000,-3.145190E+000,-161.0906000,27.400000000,-3.471648E+001,-175.0835000
230,27.450000000,-4.042538E+001,-132.9073000,27.450000000,-3.154083E+000,80.4207200,27.450000000,-3.167874E+000,80.6791900,27.450000000,-2.802466E+001,108.5767000
231,27.500000000,-2.801843E+001,-134.4438000,27.500000000,-3.165505E+000,-38.0304200,27.500000000,-3.153972E+000,-37.9655600,27.500000000,-3.130506E+001,-158.7721000
232,27.550000000,-4.120897E+001,-102.9658000,27.550000000,-3.148157E+000,-156.6375000,27.550000000,-3.158359E+000,-156.6111000,27.550000000,-3.498565E+001,-169.1957000
233,27.600000000,-3.035241E+001,-111.4457000,27.600000000,-3.147522E+000,84.8966400,27.600000000,-3.178937E+000,84.8954800,27.600000000,-3.046084E+001,117.7585000
234,27.650000000,-3.041935E+001,-79.1553900,27.650000000,-3.151178E+000,-33.6629000,27.650000000,-3.165621E+000,-33.6470000,27.650000000,-2.963170E+001,169.5784000
235,27.700000000,-3.473734E+001,-79.3450200,27.700000000,-3.156686E+000,-152.3276000,27.700000000,-3.159760E+000,-152.1900000,27.700000000,-3.526616E+001,-170.5361000
236,27.750000000,-3.497785E+001,-73.4894100,27.750000000,-3.159767E+000,89.0759200,27.750000000,-3.167561E+000,89.3199800,27.750000000,-3.036232E+001,145.8678000
237,27.800000000,-3.302328E+001,-74.1166900,27.800000000,-3.170241E+000,-29.3359300,27.800000000,-3.177433E+000,-29.3041600,27.800000000,-3.034126E+001,176.4358000
238,27.850000000,-4.244829E+001,-134.0284000,27.850000000,-3.174309E+000,-147.7414000,27.850000000,-3.181314E+000,-147.7772000,27.850000000,-3.768383E+001,126.2360000
239,27.900000000,-2.893844E+001,-144.3319000,27.900000000,-3.190328E+000,93.8156600,27.900000000,-3.193559E+000,93.8884700,27.900000000,-2.850581E+001,143.5941000
240,27.950000000,-3.123497E+001,-92.2758300,27.950000000,-3.180161E+000,-24.8450100,27.950000000,-3.172359E+000,-24.9055500,27.950000000,-3.191489E+001,179.3017000
241,28.000000000,-3.440414E+001,-145.4275000,28.000000000,-3.180561E+000,-143.4809000,28.000000000,-3.197600E+000,-143.3747000,28.000000000,-4.252332E+001,108.5496000
242,28.050000000,-2.549604E+001,-111.1507000,28.050000000,-3.158129E+000,98.1988100,28.050000000,-3.181423E+000,98.2293000,28.050000000,-2.891295E+001,124.0099000
243,28.100000000,-3.011527E+001,-75.8177200,28.100000000,-3.175612E+000,-20.5090300,28.100000000,-3.189359E+000,-20.5432800,28.100000000,-3.513766E+001,176.3039000
244,28.150000000,-3.445260E+001,-89.0164500,28.150000000,-3.191808E+000,-139.0930000,28.150000000,-3.198204E+000,-138.9892000,28.150000000,-3.735135E+001,22.2018100
245,28.200000000,-3.220715E+001,-120.1834000,28.200000000,-3.203193E+000,102.3859000,28.200000000,-3.194721E+000,102.5489000,28.200000000,-3.055787E+001,120.1641000
246,28.250000000,-3.003107E+001,-105.9857000,28.250000000,-3.211429E+000,-16.1487800,28.250000000,-3.208255E+000,-16.1142400,28.250000000,-3.505457E+001,-146.4034000
247,28.300000000,-3.873658E+001,163.9204000,28.300000000,-3.198038E+000,-134.5843000,28.300000000,-3.206500E+000,-134.4904000,28.300000000,-3.863346E+001,71.4942200
248,28.350000000,-2.577849E+001,-139.2723000,28.350000000,-3.188882E+000,106.9964000,28.350000000,-3.197334E+000,107.0455000,28.350000000,-2.717562E+001,125.1533000
249,28.400000000,-2.940623E+001,-111.6205000,28.400000000,-3.204397E+000,-11.6258900,28.400000000,-3.217032E+000,-11.6632400,28.400000000,-3.712295E+001,175.0206000
250,28.450000000,-2.784770E+001,-124.6812000,28.450000000,-3.193581E+000,-130.2579000,28.450000000,-3.207204E+000,-130.0722000,28.450000000,-3.261749E+001,33.6494400
251,28.500000000,-2.743313E+001,-119.3109000,28.500000000,-3.198900E+000,111.1529000,28.500000000,-3.217273E+000,111.2439000,28.500000000,-3.048292E+001,122.7260000
252,28.550000000,-3.002685E+001,-105.4750000,28.550000000,-3.220841E+000,-7.3281460,28.550000000,-3.223040E+000,-7.2724150,28.550000000,-3.913362E+001,-152.3214000
253,28.600000000,-3.053413E+001,-126.5323000,28.600000000,-3.233469E+000,-125.9014000,28.600000000,-3.230953E+000,-125.6865000,28.600000000,-3.195952E+001,59.7106800
254,28.650000000,-3.282234E+001,-140.5354000,28.650000000,-3.225944E+000,115.6972000,28.650000000,-3.207768E+000,115.7346000,28.650000000,-3.072272E+001,142.1284000
255,28.700000000,-3.182146E+001,-150.8910000,28.700000000,-3.220800E+000,-2.7807360,28.700000000,-3.236454E+000,-2.9240470,28.700000000,-4.893009E+001,-45.3327100
256,28.750000000,-2.746948E+001,-157.9192000,28.750000000,-3.198852E+000,-121.3232000,28.750000000,-3.223061E+000,-121.2269000,28.750000000,-3.068690E+001,40.8739500
257,28.800000000,-2.507464E+001,-142.1420000,28.800000000,-3.219848E+000,120.1096000,28.800000000,-3.225134E+000,120.0790000,28.800000000,-2.808936E+001,148.3577000
258,28.850000000,-3.102327E+001,-152.7111000,28.850000000,-3.226325E+000,1.4925760,28.850000000,-3.239902E+000,1.6039300,28.850000000,-4.609257E+001,83.7743500
259,28.900000000,-2.574612E+001,-136.3194000,28.900000000,-3.219731E+000,-117.2295000,28.900000000,-3.238760E+000,-116.8438000,28.900000000,-3.127928E+001,41.3711100
260,28.950000000,-2.723609E+001,-114.3259000,28.950000000,-3.241043E+000,124.2941000,28.950000000,-3.245679E+000,124.3959000,28.950000000,-2.814823E+001,145.1110000
261,29.000000000,-3.287244E+001,-147.0977000,29.000000000,-3.249895E+000,5.9478140,29.000000000,-3.250831E+000,5.9449570,29.000000000,-4.600155E+001,68.5276700
262,29.050000000,-2.870372E+001,-160.8137000,29.050000000,-3.246195E+000,-112.5344000,29.050000000,-3.241761E+000,-112.4361000,29.050000000,-2.992435E+001,72.1564800
263,29.100000000,-2.835868E+001,-145.5499000,29.100000000,-3.256056E+000,128.9314000,29.100000000,-3.248382E+000,128.9042000,29.100000000,-3.116963E+001,153.8019000
264,29.150000000,-2.904195E+001,-169.2110000,29.150000000,-3.232760E+000,10.3309100,29.150000000,-3.260255E+000,10.3841900,29.150000000,-4.015983E+001,11.0335200
265,29.200000000,-2.371974E+001,-168.4864000,29.200000000,-3.221933E+000,-108.3701000,29.200000000,-3.269907E+000,-107.9677000,29.200000000,-2.620902E+001,67.4895400
266,29.250000000,-2.452850E+001,-141.7281000,29.250000000,-3.244685E+000,133.0644000,29.250000000,-3.250432E+000,133.2063000,29.250000000,-3.776878E+001,164.1598000
267,29.300000000,-2.875474E+001,-155.1411000,29.300000000,-3.273242E+000,14.6487100,29.300000000,-3.267212E+000,14.7800100,29.300000000,-4.152966E+001,14.6955000
268,29.350000000,-2.521181E+001,-150.1902000,29.350000000,-3.290346E+000,-103.9398000,29.350000000,-3.273526E+000,-103.6835000,29.350000000,-2.737607E+001,67.0708200
269,29.400000000,-2.885760E+001,-150.1690000,29.400000000,-3.288893E+000,137.6457000,29.400000000,-3.259760E+000,137.5888000,29.400000000,-4.241647E+001,-141.1190000
270,29.450000000,-2.769123E+001,-163.5307000,29.450000000,-3.281030E+000,19.2729900,29.450000000,-3.297224E+000,19.1744300,29.450000000,-3.080255E+001,-15.6622400
271,29.500000000,-2.785703E+001,174.4346000,29.500000000,-3.237922E+000,-99.4101000,29.500000000,-3.289374E+000,-99.2669700,29.500000000,-2.782894E+001,77.2334100
272,29.550000000,-2.495821E+001,-174.4330000,29.550000000,-3.268761E+000,142.0550000,29.550000000,-3.281298E+000,142.0222000,29.550000000,-3.491941E+001,-143.9460000
273,29.600000000,-2.389820E+001,175.4305000,29.600000000,-3.251613E+000,23.3337000,29.600000000,-3.294338E+000,23.6445700,29.600000000,-2.881741E+001,-22.7694800
274,29.650000000,-2.291977E+001,-174.3464000,29.650000000,-3.281379E+000,-95.4115100,29.650000000,-3.282093E+000,-94.8634600,29.650000000,-2.888689E+001,85.4720100
275,29.700000000,-2.709528E+001,-169.5023000,29.700000000,-3.298765E+000,146.3368000,29.700000000,-3.289707E+000,146.4824000,29.700000000,-4.485077E+001,-54.2189600
276,29.750000000,-2.463368E+001,-172.6133000,29.750000000,-3.336730E+000,27.9397800,29.750000000,-3.287577E+000,28.0259900,29.750000000,-2.839232E+001,-26.2511900
277,29.800000000,-2.703394E+001,-153.8970000,29.800000000,-3.313696E+000,-90.6668200,29.800000000,-3.293383E+000,-90.5661500,29.800000000,-3.330661E+001,66.8131600
278,29.850000000,-2.741320E+001,167.8045000,29.850000000,-3.294093E+000,151.0283000,29.850000000,-3.312679E+000,150.8349000,29.850000000,-3.385282E+001,-83.4231000
279,29.900000000,-2.496654E+001,160.6827000,29.900000000,-3.257625E+000,32.3387100,29.900000000,-3.313566E+000,32.4356800,29.900000000,-2.765377E+001,-11.0370600
280,29.950000000,-2.560094E+001,172.0424000,29.950000000,-3.269019E+000,-86.3420100,29.950000000,-3.302259E+000,-86.1950100,29.950000000,-3.431023E+001,68.9866900
281,30.000000000,-2.484875E+001,170.2182000,30.000000000,-3.303674E+000,154.9954000,30.000000000,-3.313282E+000,155.3433000,30.000000000,-3.344780E+001,-92.4246700
282,30.050000000,-2.214195E+001,162.5645000,30.050000000,-3.313279E+000,36.1833900,30.050000000,-3.302302E+000,36.7087200,30.050000000,-2.568929E+001,-16.3475000
283,30.100000000,-2.228747E+001,-171.3518000,30.100000000,-3.337962E+000,-82.1193300,30.100000000,-3.316294E+000,-81.8408400,30.100000000,-3.474310E+001,61.9576600
284,30.150000000,-2.582938E+001,164.4244000,30.150000000,-3.341326E+000,159.7280000,30.150000000,-3.328370E+000,159.7261000,30.150000000,-3.080377E+001,-60.0609100
285,30.200000000,-2.394090E+001,167.9745000,30.200000000,-3.347015E+000,41.3694400,30.200000000,-3.328173E+000,41.2407800,30.200000000,-2.586406E+001,-3.5624250
286,30.250000000,-2.605311E+001,171.1351000,30.250000000,-3.313439E+000,-77.3192400,30.250000000,-3.323162E+000,-77.4323700,30.250000000,-4.373397E+001,41.1321700
287,30.300000000,-2.355228E+001,147.4377000,30.300000000,-3.272255E+000,164.0287000,30.300000000,-3.349476E+000,164.3068000,30.300000000,-2.666219E+001,-72.6272300
